PUBCHEM_SUBSTANCE_ID,smiles,max_dice_sim
17135204,c1ccc(C(c2ccccc2)c2nn3c(-c4cccs4)nnc3s2)cc1,0.85
17023921,CCOC(=O)C1=C(C)N=c2s/c(=C/c3ccc(Cl)cc3Cl)c(=O)n2C1c1ccc(Cl)cc1,0.85
17023570,CCOC(=O)C1=C(C)N=c2s/c(=C/c3ccc(O)c(OC)c3)c(=O)n2C1c1ccc(OC)cc1,0.848
17133533,Cn1c(=O)c2c(nc(Oc3ccccc3)n2Cc2ccc(Cl)cc2)n(C)c1=O,0.8478260869565217
16988576,CCN(CC)S(=O)(=O)c1ccc(-c2csc(Nc3ccc(Br)cc3)n2)cc1,0.8478260869565217
26513030,OC(CNCc1ccc(Br)cc1)c1ccccc1,0.847457627118644
26512920,OC(CNCc1ccc(F)cc1)c1ccccc1,0.847457627118644
175614294,COc1cc(SC)ccc1C(=O)N1CCCC1,0.8461538461538461
144202769,Oc1c2c(nc3cc(-c4cccc(F)c4)nn13)CCC2,0.8461538461538461
17034472,Brc1ccc(-c2nc3ccccc3[nH]2)cc1,0.8461538461538461
16982911,CCOC(=O)C1=C(C)N=c2s/c(=C/c3cc(Cl)ccc3O)c(=O)n2C1c1cc(OC)c(OC)cc1Br,0.8461538461538461
17146918,CCOC(=O)c1cnc2c(C)cc(Cl)cc2c1Nc1ccc(C(C)=O)cc1,0.845360824742268
17068798,COc1ccc(CN2CCN(Cc3ccccc3)CC2)c(OC)c1,0.8450704225352113
26512935,CCOc1ccc(CNCC(O)c2ccccc2)cc1,0.84375
17100047,Cc1ccc(NC(=O)Nc2ccccc2)cc1F,0.84375
16982930,CCOC(=O)C1=C(C)N=c2s/c(=C/c3cc(OC)c(O)cc3Br)c(=O)n2C1c1ccc(OC)cc1,0.84375
251913704,O=C(Nc1ccc(CN2CCOCC2)cc1)c1ccc(-c2cccc(Cl)c2)o1,0.8421052631578947
92090607,CCOC(=O)c1cnc2ccc(OC)cc2c1O,0.8421052631578947
17146823,CCOC(=O)c1cnc2ccc(OC)cc2c1NCCO,0.8421052631578947
17023059,Oc1c2c(nc3cc(-c4ccc(Cl)cc4)nn13)CCC2,0.8421052631578947
16972785,N#Cc1c2c(c(N3CCN(C(c4ccccc4)c4ccccc4)CC3)n3c1nc1ccccc13)CCC2,0.8421052631578947
16968944,CCOC(=O)c1c(C)n(-c2ccccc2)c2ccc(OC)cc12,0.8421052631578947
17036073,CCOC(=O)C1=C(C)N=c2s/c(=C\c3ccc(O)c(Br)c3)c(=O)n2C1c1ccc(OC)cc1,0.8412698412698413
16982933,CCOC(=O)C1=C(C)N=c2s/c(=C/c3cc(Cl)ccc3O)c(=O)n2C1c1cccs1,0.8412698412698413
17042379,Clc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1,0.8405797101449275
16978173,CCCn1c2c(c(=N)c3c1CCC3)CCCC2,0.84
17096493,CCOc1cc(Cl)c(C(C)NC(=O)c2ccccc2OC)cc1OCC,0.8395061728395061
17136155,Cc1cc(N2CCN(c3ccccc3)CC2)n2c(nc3ccccc32)c1C#N,0.8387096774193549
17109090,CSc1ccc(CNCC(O)c2ccccc2)cc1,0.8387096774193549
17007041,CCOC(=O)C1=C(C)N=c2s/c(=C/c3ccc(Cl)c(Cl)c3)c(=O)n2C1c1ccc(OC)cc1,0.8387096774193549
17023106,COC(=O)c1ccc(C(=O)Nc2nc3ccccc3s2)cc1,0.8378378378378378
24844332,OC(CNCC1CCCO1)Cn1c2ccccc2c2ccccc21,0.8372093023255814
16982910,CCOC(=O)C1=C(C)N=c2s/c(=C/c3cc(OC)c(O)cc3Br)c(=O)n2C1c1ccc(Cl)cc1,0.8372093023255814
17007401,CCOC(=O)C1=C(C)N=c2s/c(=C/c3ccc(Cl)cc3Cl)c(=O)n2C1c1ccc(C)cc1,0.8360655737704918
16990392,CCOC(=O)C1=C(C)N=c2s/c(=C/c3ccccc3OC)c(=O)n2C1c1ccc(OC)cc1,0.8360655737704918
17048894,COc1ccc(Cc2nnc(NC(=O)CC(c3ccccc3)c3ccccc3)s2)cc1OC,0.8351648351648352
17093430,CCOC(=O)C1=C(C)N=c2s/c(=C\c3cc(Cl)cc(Cl)c3O)c(=O)n2C1c1ccc(OCC)cc1,0.8346456692913385
124352345,O=C(O)c1ccccc1C(=O)NC1CCN(Cc2ccccc2)CC1,0.8333333333333334
103023419,CCc1nnc(NC(=O)Cc2ccc(OC)c(OC)c2)s1,0.8333333333333334
17148628,O=C(Nc1ccc(CN2CCOCC2)cc1)c1ccc(Br)cc1,0.8333333333333334
17129070,CCOC(=O)C1=C(c2ccccc2)N=c2s/c(=C\c3cccc(OC)c3OC)c(=O)n2C1c1ccc(F)cc1,0.8333333333333334
17113525,O=C(Nc1nc2ccccc2s1)c1ccc(Cl)cc1,0.8333333333333334
17104239,O=C(Nc1ccc(Nc2ccccc2)cc1)Nc1cccc(Cl)c1,0.8333333333333334
